tmdb_id,imdb_id,title,original_title,overview,release_date,status,genres,keywords,director,top_cast,budget,revenue,runtime,vote_average,vote_count,popularity,original_language,production_country,adult,video,omdb_error,roi,is_animation,release_year,release_month,release_quarter,is_holiday_window,budget_musd,revenue_musd,profit_musd,vote_count_log,popularity_log,num_genres,genre_animation,genre_adventure,genre_family,genre_drama,genre_fantasy,genre_comedy,genre_action,success_score,success_label
580600,tt8329148,Astro Kid,"Terra Willy, planète inconnue","Terra Willy: Unexplored Planet — Upon the destruction of their ship, Willy is separated from his parents. He lands on a wild and unexplored planet and with the help of Buck, a survival robot, he will have to hold until the arrival of a rescue mission.",2019-04-03,Released,"Adventure, Animation, Comedy, Family",,Eric Tosti,"Timothé Vom Dorp, Édouard Baer, Marie-Eugénie Maréchal, Guillaume Lebon, Barbara Tissier",5100000,3123088,90,7.2,216,1.5108,fr,FR,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt8329148&plot=short&apikey=f87d98bd,0.6123701960784314,1,2019,4,2,0,5.1,3.123088,-1.976912,5.37989735354046,0.9206014274612396,4,1,1,1,0,0,1,0,3.020641405385549,1
366668,tt4199898,Playmobil: The Movie,Playmobil: The Movie,Marla is forced to abandon her carefully structured life to embark on an epic journey to find her younger brother Charlie who has disappeared into the vast and wondrous animated world of Playmobil toys.,2019-06-10,Released,"Adventure, Animation, Comedy, Family, Fantasy","playmobil, live action and animation, provocative",Lino DiSalvo,"Anya Taylor-Joy, Jim Gaffigan, Gabriel Bateman, Adam Lambert, Kenan Thompson",75000000,16349303,99,5.752,310,1.509,en,CA,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4199898&plot=short&apikey=f87d98bd,0.2179907066666666,1,2019,6,2,1,75.0,16.349303,-58.650697,5.739792912179234,0.9198842673842852,5,1,1,1,0,1,1,0,2.535047394934528,0
559562,tt11078434,Psycho-Pass: Sinners of the System - Case.2 First Guardian,PSYCHO-PASS サイコパス Sinners of the System Case.2「First Guardian」,"2112; the summer before Akane Tsunemori was assigned to Division One of the Public Safety Bureau's Criminal Investigation Department. Teppei Sugo, an accomplished pilot of the Defense Army's 15th Integrated Task Force, joins the military operation in Okinawa. Three months later, an unmanned combat drone opens fire on the Ministry of Defense in Tokyo. Enforcer Tomomi Masaoka of CID Division One is dispatched to Sugo's military base to investigate the truth behind this case.",2019-02-15,Released,"Animation, Crime, Science Fiction","guerrilla warfare, police, detective, dystopia, conspiracy, cyberpunk, criminal, ethical dilemma, seinen, anime",Naoyoshi Shiotani,"Kenji Nojima, Tomokazu Seki, Kana Hanazawa, Ayane Sakura, Kinryu Arimoto",0,0,60,6.8,82,1.467,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt11078434&plot=short&apikey=f87d98bd,0.0,1,2019,2,1,0,0.0,0.0,0.0,4.418840607796598,0.9030028375472197,3,1,0,0,0,0,0,0,2.498276516801573,0
586940,tt9806192,I Lost My Body,J'ai perdu mon corps,"A story of Naoufel, a young man who is in love with Gabrielle. In another part of town, a severed hand escapes from a dissection lab, determined to find its body again.",2019-11-06,Released,"Animation, Drama, Fantasy","based on novel or book, cartoon, surrealism, flashback, adult animation, severed hand, pizza delivery boy, crawling hand, librarian",Jérémy Clapin,"Hakim Faris, Victoire du Bois, Patrick d'Assumçao, Alfonso Arfi, Hichem Mesbah",0,0,81,7.494,1333,1.4494,fr,FR,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt9806192&plot=short&apikey=f87d98bd,0.0,1,2019,11,4,1,0.0,0.0,0.0,7.195937226475569,0.8958430966050499,3,1,0,0,1,1,0,0,3.0872670484620928,1
609202,tt8816016,Black Fox,BLACKFOX,Rikka is a ninja descendant. Her grandfather Hyoe is the last chief of their ninja clan and her father is a cyborg researcher. Both are killed when a weapons' company raids his lab to use his research. Rikka sets out to avenge their deaths.,2019-10-05,Released,"Action, Animation, Drama, Science Fiction","fight, ninja, school, anime, futuristic city","Kazuya Nomura, Keisuke Shinohara","Ayaka Nanase, Haruka Tomatsu, You Taichi, Hiroshi Tsuchida, Eizo Tsuda",0,0,86,6.68,50,1.443,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt8816016&plot=short&apikey=f87d98bd,0.0,1,2019,10,4,0,0.0,0.0,0.0,3.9318256327243257,0.8932267922756034,4,1,0,0,1,0,0,1,2.3937578637499892,0
559566,tt11078522,Psycho-Pass: Sinners of the System - Case.3 On the Other Side of Love and Hate,PSYCHO-PASS サイコパス Sinners of the System Case.3「恩讐の彼方に＿＿」,"Following the incident in the Southeast Asia Union in 2116, Shinya Kogami resumes his vagrant journey. In a small South Asian nation, Kogami rescues a bus of refugees under attack by armed guerrilla forces. Among the refugees is a young lady by the name of Tenzin, who begs Kogami to teach her how to retaliate against the enemy. Just what does the girl who wishes for revenge and the man who has exacted revenge see as they gaze upon the edge of a world from which there is no escape?",2019-03-18,Released,"Animation, Crime, Science Fiction","guerrilla warfare, police, detective, dystopia, conspiracy, cyberpunk, criminal, ethical dilemma, seinen, anime",Naoyoshi Shiotani,"Tomokazu Seki, Sumire Morohoshi, Tomoyuki Shimura, Tsutomu Isobe, Wataru Takagi",0,0,70,7.0,73,1.4196,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt11078522&plot=short&apikey=f87d98bd,0.0,1,2019,3,1,0,0.0,0.0,0.0,4.30406509320417,0.8836022372506221,3,1,0,0,0,0,0,0,2.5281500995682187,0
560066,tt9260980,Scooby-Doo! and the Curse of the 13th Ghost,Scooby-Doo! and the Curse of the 13th Ghost,"Mystery Inc. withdraws from solving crimes after botching a case. When Vincent Van Ghoul contacts the gang about an unfinished investigation from Daphne, Shaggy and Scooby's past, the gang springs into action to finish the job that involves catching the 13th Ghost that escaped from the Chest of Demons and is still at large.",2019-02-05,Released,"Adventure, Animation, Comedy, Family, Mystery","friendship, talking dog, friends, curse, ghost",Cecilia Aranovich,"Frank Welker, Grey DeLisle, Matthew Lillard, Kate Micucci, Noshir Dalal",9260980,0,82,7.843,255,1.4037,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt9260980&plot=short&apikey=f87d98bd,0.0,1,2019,2,1,0,9.26098,0.0,-9.26098,5.545177444479562,0.8770092168724788,5,1,1,1,0,0,1,0,2.9240779992028063,1
518755,tt8761814,Sheep & Wolves: Pig Deal,Волки и овцы: Ход свиньёй,"The united town of sheep and wolves lives a peaceful and quiet life until two unexpected guests turn up - a polar fox and a tiny ewe. No one ever expected them to bring a deadly danger, which can be overcome only if they work together. Only teamwork can solve big problems and deal with serious challenges - as there is strength in unity.",2019-01-24,Released,"Adventure, Animation, Comedy, Family","friendship, wolf, friends",Vladimir Nikolaev,"Elizaveta Boyarskaya, Maksim Matveev, Galina Korneva, Anton Yuryev, Alexey Sigaev",0,3393975,80,6.5,86,1.3679,ru,RU,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt8761814&plot=short&apikey=f87d98bd,0.0,1,2019,1,1,0,0.0,3.393975,3.393975,4.465908118654584,0.8620034864003293,4,1,1,1,0,0,1,0,2.424186740758237,0
566555,tt9501310,Case Closed: The Fist of Blue Sapphire,名探偵コナン 紺青の拳（フィスト）,"The world's greatest blue sapphire, the ""blue lapis fist"", said to have sunk in a pirate ship in the late 19th century, on the coasts of Singapore. A local millionaire plots to retrieve it, and when it's exhibited in an exhibition at the Singaporean Marina Sands hotel, a murder takes place.",2019-04-12,Released,"Action, Adventure, Animation, Crime, Mystery","detective, master thief, romance, bombing, jewelry heist, murder mystery, shounen, anime",Chika Nagaoka,"Minami Takayama, Kappei Yamaguchi, Wakana Yamazaki, Rikiya Koyama, Naoko Matsui",0,115448200,109,6.2,181,1.2252,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt9501310&plot=short&apikey=f87d98bd,0.0,1,2019,4,2,0,0.0,115.4482,115.4482,5.204006687076795,0.7998467992190011,5,1,1,0,0,0,0,1,2.4505780229443697,0
522887,tt4153828,Manou the Swift,Manou the Swift,"The little swift Manou grows up believing he's a seagull. Learning to fly he finds out he never will be. Shocked, he runs away from home. He meets birds of his own species and finds out who he really is. When both seagulls and swifts face a dangerous threat, Manou becomes the hero of the day.",2019-01-25,Released,"Adventure, Animation, Comedy, Family","france, adoption, swift (bird)","Christian Haas, Andrea Block","Willem Dafoe, Kate Winslet, Rob Paulsen, Josh Keaton, Julie Nathanson",0,0,88,6.4,80,1.2147,en,DE,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4153828&plot=short&apikey=f87d98bd,0.0,1,2019,1,1,0,0.0,0.0,0.0,4.394449154672439,0.7951169541436625,4,1,1,1,0,0,1,0,2.378434916322415,0
515789,tt7531096,StarDog and TurboCat,StarDog and TurboCat,"When vigilante cat, Felix, and loyal canine, Buddy, set out to find Buddy’s lost owner, they discover not only the power of friendship, but their inner superpowers along the way.",2019-12-06,Released,"Animation, Comedy, Family",,Ben Smith,"Luke Evans, Nick Frost, Gemma Arterton, Bill Nighy, Ben Bailey Smith",2100000,585443,88,7.1,98,1.187,en,GB,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt7531096&plot=short&apikey=f87d98bd,0.2787823809523809,1,2019,12,4,1,2.1,0.585443,-1.514557,4.59511985013459,0.7825307416946308,3,1,0,1,0,0,1,0,2.7070996602029544,0
472983,tt6739094,Invader Zim: Enter the Florpus,Invader Zim: Enter the Florpus,"ZIM discovers his almighty leaders never had any intention of coming to Earth and he loses confidence in himself for the first time in his life, which is the big break his human nemesis, Dib has been waiting for.",2019-08-16,Released,"Animation, Comedy, Science Fiction",,"Jhonen Vasquez, Jake Wyatt, Jenny Goldberg","Jhonen Vasquez, Melissa Fahn, Wally Wingert, Richard Steven Horvitz, Olivia D'Abo",0,0,71,7.42,256,1.1602,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt6739094&plot=short&apikey=f87d98bd,0.0,1,2019,8,3,0,0.0,0.0,0.0,5.54907608489522,0.7702008100022367,3,1,0,0,0,0,1,0,2.8028915342346186,1
586954,tt9038290,Latte and the Magic Waterstone,Latte Igel und der magische Wasserstein,"When a greedy bear steals a magic stone to keep the forest’s water for himself, a brave hedgehog and a timid squirrel must work together to retrieve it.",2019-12-11,Released,"Adventure, Animation, Comedy, Family","forest, hedgehog","Andrea Deppert, Mimi Maynard, Nina Wels, Regina Welker","Luisa Wietzorek, Henning Baum, Timur Bartels, Tim Schwarzmaier, Maud Ackermann",0,4983582,89,6.569,109,1.1581,de,BE,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt9038290&plot=short&apikey=f87d98bd,0.0,1,2019,12,4,1,0.0,4.983582,4.983582,4.700480365792417,0.7692282049652809,4,1,1,1,0,0,1,0,2.4627062856136543,0
627093,tt10510166,Curious George: Royal Monkey,Curious George: Royal Monkey,"Join your favorite monkey as he takes on his most regal role yet in the all-new movie, Curious George: Royal Monkey. After disrupting a meeting with a stuffy royal family, George accidentally trades places with the king's snooty monkey, Philippe. While Philippe puzzles Ted with his flawless manners, George travels to the castle where his fun-loving antics raise eyebrows and bring shy Princess Isabel out of her shell. Featuring all-new music from Andy Grammer, this king-sized adventure reminds us all that doing what you love is the key to happiness.",2019-09-10,Released,"Adventure, Animation, Comedy, Family","family, animals",Doug Murphy,"Frank Welker, Jeff Bennett, Daniela Bobadilla, Philip Anthony-Rodriguez, Eliza Schneider",0,0,89,7.6,100,1.155,fr,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt10510166&plot=short&apikey=f87d98bd,0.0,1,2019,9,3,0,0.0,0.0,0.0,4.61512051684126,0.7677907235557111,4,1,1,1,0,0,1,0,2.7074366860595456,0
624620,tt8452202,"PAW Patrol: Ready, Race, Rescue!","PAW Patrol: Ready, Race, Rescue!","It’s the Adventure Bay 500! The pups have built an awesome race track and are ready to be the pit crew for their race hero, The Whoosh! But when the legendary racer is unable to drive in the championship race, he calls on his biggest fan-pup Marshall to take the wheel and race in his place! Marshall has to overcome his lack of confidence and his dastardly competition, The Cheetah, to fulfill his dream of becoming the fastest race-pup ever!",2019-08-02,Released,"Adventure, Animation, Family, Fantasy",,Charles E. Bastien,"Drew Davis, Julius Cho, Anya Cooke, Cal Dodd, Isaac Emberson-Heeks",0,0,44,7.084,149,1.1178,en,CA,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt8452202&plot=short&apikey=f87d98bd,0.0,1,2019,8,3,0,0.0,0.0,0.0,5.0106352940962555,0.750377814014217,4,1,1,1,0,1,0,0,2.6351519662165708,0
439059,tt6172460,Rocko's Modern Life: Static Cling,Rocko's Modern Life: Static Cling,"After 20 years in space, Rocko returns to a technologically advanced O-Town and makes it his mission to get his favorite show back on the air.",2019-08-09,Released,"Animation, Comedy, Family, TV Movie","lgbt, nicktoon, transgender","Cosmo Segurson, Joe Murray","Carlos Alazraqui, Tom Kenny, Charlie Adler, Mr. Lawrence, Jill Talley",0,0,45,6.599,167,1.0856,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt6172460&plot=short&apikey=f87d98bd,0.0,1,2019,8,3,0,0.0,0.0,0.0,5.123963979403259,0.7350565836371549,4,1,0,1,0,0,1,0,2.528603084456062,0
378112,tt4500214,Salma's Big Wish,Día de Muertos,"In the Mexican town of Santa Clara, Salma, a 16 year-old orphan who never got to meet her biological parents, has spent most of her life searching for clues of their identities and whereabouts, that is until she discovers a special book that is filled with stories of the town's past and the history of it's people.",2019-10-24,Released,"Animation, Family, Fantasy","mexico, looking for  birth parents, orphan, mexican, day of the dead, animacion mexicana",Carlos Gutiérrez Medrano,"Fernanda Castillo, Alan Estrada, Memo Aponte, Carlo Rota, Susana Ballesteros",0,0,95,6.912,153,1.0738,es,MX,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4500214&plot=short&apikey=f87d98bd,0.0,1,2019,10,4,0,0.0,0.0,0.0,5.0369526024136295,0.7293826731420407,3,1,0,1,0,1,0,0,2.5929502913333504,0
509733,tt5746054,Spy Cat,Die sagenhaften Vier,"Four crazy antiheroes on the run. Their leader is the unworldly innocent, naive Marnie, a house cat who is not allowed to leave the house and only knows about real life from television",2019-04-11,Released,"Adventure, Animation, Comedy, Family",cartoon cat,"Wolfgang Lauenstein, Christoph Lauenstein","Axel Prahl, Alexandra Neldel, Erik Borner, Sylvain Urban, Obada Adnan",9000000,3882729,84,6.7,84,1.044,de,DE,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5746054&plot=short&apikey=f87d98bd,0.4314143333333333,1,2019,4,2,0,9.0,3.882729,-5.117271,4.442651256490317,0.714908672341458,4,1,1,1,0,0,1,0,2.6427704393247664,0
533715,tt7403614,The Big Trip,Большое путешествие,"A goofy stork mistakenly delivers a baby panda to the wrong door. A bear, a moose, a tiger and a rabbit set on an arduous but fun-filled adventure through the wilderness to return the panda to its rightful home.",2019-04-27,Released,"Adventure, Animation, Comedy, Family",,"Natalya Nilova, Vasily Rovensky","Dmitri Nazarov, Maxim Galkin, Filipp Kirkorov, Daniil Medvedev, Alex Sparrow",0,7189283,84,6.875,84,1.0384,ru,RU,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt7403614&plot=short&apikey=f87d98bd,0.0,1,2019,4,2,0,0.0,7.189283,7.189283,4.442651256490317,0.7121651863957071,4,1,1,1,0,0,1,0,2.4919724664329035,0
574074,tt9536832,Kitbull,Kitbull,"An unlikely connection sparks between two creatures: a fiercely independent stray kitten and a pit bull. Together, they experience friendship for the first time.",2019-01-18,Released,"Animation, Drama, Family","friendship, cat, dog, animals, short film",Rosana Sullivan,,0,0,9,7.947,398,0.9506,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt9536832&plot=short&apikey=f87d98bd,0.0,1,2019,1,1,0,0.0,0.0,0.0,5.988961416889864,0.6681370175557776,3,1,0,1,1,0,0,0,2.985314765166846,1
583209,tt9073746,Marvel Rising: Heart of Iron,Marvel Rising: Heart of Iron,"Ironheart, AKA Riri Williams, is having difficulty adjusting to college life as the youngest student there when the college's engineering lab is demolished by an alien and her best friend is kidnapped. Inspired by Iron Man, she develops a plan to save her friend.",2019-04-03,Released,"Action, Animation, Family, Science Fiction","superhero, coming of age, evil alien, teen superhero, prodigy, kid genius","Sol Choi, Alfred Gimeno","Sofia Wylie, Melanie Minichino, Mick Wingert, Milana Vayntrub, Dove Cameron",0,0,44,6.419,80,0.9463,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt9073746&plot=short&apikey=f87d98bd,0.0,1,2019,4,2,0,0.0,0.0,0.0,4.394449154672439,0.6659301342663922,4,1,0,1,0,0,0,1,2.3638068933408247,0
532953,tt8980868,Purl,Purl,"Purl, an earnest ball of yarn, gets a job at a fast-paced, male-centered startup company. Things start to unravel as Purl tries to fit in with this tight-knit group, but she must ask herself how far is she willing to go to get the acceptance she yearns for and if, in the end, it is worth it.",2019-01-18,Released,"Animation, Comedy","workplace, male camaraderie, startup, working conditions, ball of yarn, short film, pixar sparkshorts",Kristen Lester,"Bret Parker, Emily Davis, Michael Daley, Michael Frederickson, Erik Langley",0,0,9,6.665,324,0.914,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt8980868&plot=short&apikey=f87d98bd,0.0,1,2019,1,1,0,0.0,0.0,0.0,5.783825182329737,0.6491952930307625,2,1,0,0,0,0,1,0,2.631203071304075,0
576743,tt9073748,Marvel Rising: Chasing Ghosts,Marvel Rising: Chasing Ghosts,"Hot on the trails of Sheath and Exile, Ghost-Spider teams up with the rest of the Secret Warriors to bring down the villains for good.",2019-01-16,Released,"Action, Adventure, Animation, Family","hero, dual identity, superhero, coming of age, fugitive, police chase, teen superhero",Alfred Gimeno,"Dee Bradley Baker, Chloe Bennet, Dove Cameron, Skai Jackson, Kathreen Khavari",0,0,22,6.4,56,0.828,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt9073748&plot=short&apikey=f87d98bd,0.0,1,2019,1,1,0,0.0,0.0,0.0,4.04305126783455,0.6032224730319582,4,1,1,1,0,0,0,1,2.296941061129976,0
366171,tt3748918,To Your Last Death,To Your Last Death,"In order to save her siblings, a young woman takes on her father and the powerful entity known as Gamemaster, who ensnares humans into diabolical plots while her species gambles on the outcome.",2019-11-30,Released,"Animation, Horror","adult animation, macabre",Jason Axinn,"Morena Baccarin, William Shatner, Ray Wise, Bill Moseley, Florence Hartigan",2500000,0,91,5.589,56,0.8267,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt3748918&plot=short&apikey=f87d98bd,0.0,1,2019,11,4,1,2.5,0.0,-2.5,4.04305126783455,0.6025110603005011,2,1,0,0,0,0,0,0,2.0940843492202577,0
624989,tt10682000,Sturgill Simpson Presents Sound & Fury,Sturgill Simpson Presents Sound & Fury,"In this anime visual album, a mysterious driver heads deep into a postapocalyptic hellscape toward a ferocious showdown with two monstrous opponents.",2019-09-27,Released,"Animation, Music",visual album,"Michael Arias, Koji Morimoto, Masaru Matsumoto, Jumpei Mizusaki",Sturgill Simpson,0,0,40,6.14,89,0.8086,en,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt10682000&plot=short&apikey=f87d98bd,0.0,1,2019,9,3,0,0.0,0.0,0.0,4.499809670330265,0.5925530653242427,2,1,0,0,0,0,0,0,2.2988544103481763,0
515353,tt6342440,Funan,Funan,"Cambodia, once the ancient kingdom of Funan, April 17th, 1975. The entire country falls under the tyranny of Angkar, the communist party of the Khmer Rouge. The cities are abandoned, the population is thrown to the roads and forced to walk towards an uncertain future…",2019-03-06,Released,"Animation, Drama, History","cambodia, husband wife relationship, 1970s, based on true story, family relationships, struggle for survival, communism, labor camp, starvation, khmer rouge",Denis Do,"Bérénice Bejo, Louis Garrel, Colette Kieffer, Aude-Laurence Clermont Biver, Brice Montagne",0,0,84,6.9,71,0.8057,fr,BE,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt6342440&plot=short&apikey=f87d98bd,0.0,1,2019,3,1,0,0.0,0.0,0.0,4.276666119016055,0.5909483282396978,3,1,0,0,1,0,0,0,2.455142167088363,0
637663,tt11229556,DC Showcase: Death,DC Showcase: Death,"Vincent, an artist with unresolved inner demons, meets a mysterious girl who helps him come to terms with his creative legacy… and eventual death.",2019-10-22,Released,"Animation, Drama, Fantasy","superhero, short film, supernatural drama",Sam Liu,"Jamie Chung, Leonardo Nam, Darin De Paul, Keith Szarabajka, Kari Wahlgren",0,0,19,8.471,155,0.7586,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt11229556&plot=short&apikey=f87d98bd,0.0,1,2019,10,4,0,0.0,0.0,0.0,5.049856007249537,0.5645180379627647,3,1,0,0,1,1,0,0,2.9599061067818453,1
638220,tt9037650,A Piece of Cake,Die Heinzels - Rückkehr der Heinzelmännchen,The legendary Elfkins (Heinzelmännchen) of Cologne were gnomes secretly helping craftsmen at night until they were ousted by a tailor's malevolent wife 200 years ago. This is the story of their return.,2019-10-08,Released,"Animation, Comedy, Family, Fantasy","affectation, zealous, calm, candid, unassuming, casual, understated, whimsical, admiring, adoring",Ute von Münchow-Pohl,"Jella Haase, Louis Hofmann, Elke Heidenreich, Leon Seidel, Detlef Bierstedt",0,623054,78,6.578,51,0.7519,de,DE,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt9037650&plot=short&apikey=f87d98bd,0.0,1,2019,10,4,0,0.0,0.623054,0.623054,3.9512437185814275,0.5607009132596392,4,1,0,1,0,1,1,0,2.32129169477616,0
664767,tt9580138,Mortal Kombat Legends: Scorpion's Revenge,Mortal Kombat Legends: Scorpion's Revenge,"After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade, and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung's horde of Outworld gladiators and reign over the Mortal Kombat tournament.",2020-04-12,Released,"Action, Animation, Fantasy","magic, ninja fighter, revenge, sorcerer, tournament, shaolin monk, fighting, based on video game, adult animation, god of thunder",Ethan Spaulding,"Patrick Seitz, Jordan Rodrigues, Jennifer Carpenter, Joel McHale, Ike Amadi",0,0,80,8.092,1469,23.2626,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt9580138&plot=short&apikey=f87d98bd,0.0,1,2020,4,2,0,0.0,0.0,0.0,7.293017679772782,3.1889360700734457,3,1,0,0,0,1,0,1,3.5952930624769346,1
508442,tt2948372,Soul,Soul,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",2020-12-25,Released,"Animation, Drama, Family, Fantasy, Music","new york city, jazz, musician, cat, self-discovery, jazz singer or musician, teacher, aftercreditsstinger, duringcreditsstinger, life after death",Pete Docter,"Jamie Foxx, Tina Fey, Graham Norton, Rachel House, Alice Braga",150000000,121977511,101,8.092,11390,15.0448,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt2948372&plot=short&apikey=f87d98bd,0.8131834066666667,1,2020,12,4,1,150.0,121.977511,-28.022489,9.340578848899913,2.7753848095417823,5,1,0,1,1,1,0,0,4.206327081766254,1
635302,tt11032374,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,劇場版「鬼滅の刃」無限列車編,"Tanjiro Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyojuro Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",2020-10-16,Released,"Action, Animation, Fantasy","fight, magic, supernatural, psychology, gore, sequel, coming of age, survival, tragedy, based on manga",Haruo Sotozaki,"Natsuki Hanae, Akari Kito, Hiro Shimono, Yoshitsugu Matsuoka, Satoshi Hino",15700000,523542183,117,8.2,4485,13.4765,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt11032374&plot=short&apikey=f87d98bd,33.34663585987261,1,2020,10,4,0,15.7,523.542183,507.842183,8.408716715080153,2.6725266450331633,3,1,0,0,0,1,0,1,18.718172640959672,1
533514,tt8652818,Violet Evergarden: The Movie,劇場版 ヴァイオレット・エヴァーガーデン,"As the world moves on from the war and technological advances bring changes to her life, Violet still hopes to see her lost commanding officer again.",2020-09-18,Released,"Animation, Drama, Fantasy, Romance","letter, sequel, slice of life, steampunk, doll, missing person, post war, military, anime, time skip",Taichi Ishidate,"Yui Ishikawa, Daisuke Namikawa, Takehito Koyasu, Hidenobu Kiuchi, Haruka Tomatsu",0,20339624,140,8.292,507,8.398,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt8652818&plot=short&apikey=f87d98bd,0.0,1,2020,9,3,0,0.0,20.339624,20.339624,6.230481447578482,2.240496900680624,4,1,0,0,1,1,0,0,3.343646752238866,1
652837,tt12879624,"Josee, the Tiger and the Fish",ジョゼと虎と魚たち,"With dreams of diving abroad, Tsuneo gets a job assisting Josee, an artist whose imagination takes her far beyond her wheelchair. But when the tide turns against them, they push each other to places they never thought possible, and inspire a love fit for a storybook.",2020-12-25,Released,"Animation, Drama, Romance","based on novel or book, paraplegic, love, slice of life, relationship, based on short story, disability, anime, romantic, comforting",Kotaro Tamura,"Taishi Nakagawa, Kaya Kiyohara, Yume Miyamoto, Kazuyuki Okitsu, Lynn",0,0,98,8.263,596,7.7132,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt12879624&plot=short&apikey=f87d98bd,0.0,1,2020,12,4,1,0.0,0.0,0.0,6.391917113392602,2.1648391171920642,3,1,0,0,1,0,0,0,3.3492634345876997,1
